364,39814
364,289831
366,216909
367,37140
368,45707
368,163117
369,55007
370,154590
373,35797
373,244296
374,13215
374,221426
375,232220
375,252733
377,28756
377,254339
378,39371
379,50626
379,186488
380,245108
381,80467
382,97120
382,233314
382,277373
382,291708
383,13569
383,39665
383,57530
383,217256
386,76705
387,119474
387,211980
387,251393
389,91949
389,234163
390,22732
390,216428
392,120
392,97791
392,293814
393,171578
393,183466
395,111121
397,184976
401,150198
403,21523
404,114642
405,30642
405,101591
406,209108
407,193184
407,234118
408,7612
408,172859
408,178449
408,223052
408,234372
409,148718
409,208480
409,234163
410,62858
410,273977
410,275703
412,141679
412,149987
413,100295
416,23513
418,5496
418,253146
419,122228
419,180276
422,275691
423,193294
424,247217
425,32195
425,64381
426,223649
427,71681
427,134444
427,148664
427,268593
431,17050
431,140157
435,203352
436,55859
437,275661
439,215643
440,81290
440,294243
441,147347
443,98779
443,108261
443,248187
444,124496
446,85908
446,183353
448,113583
449,156484
449,180216
449,222183
450,46004
450,199094
452,77062
453,6899
453,42723
454,83073
454,282185
455,165269
455,173097
455,257001
457,265059
458,51665
459,98620
460,153681
460,249150
461,169557
461,260365
463,48732
466,53516
466,257341
467,125794
467,164427
467,170449
467,205042
467,267342
468,46004
468,60598
468,150276
468,161171
469,111244
469,178441
469,240600
470,236392
471,28608
472,34591
473,17864
474,34063
475,232201
476,161924
477,51709
478,46763
479,129320
480,117323
480,287426
481,82843
481,159620
481,231242
482,199593
483,49175
483,115466
484,116580
486,137332
486,170069
486,215484
486,273084
487,78583
487,199276
488,14712
490,98888
490,248038
491,296830
492,273538
493,26712
493,143413
493,288893
494,252614
495,44598
498,152033
498,207871
498,267850
499,10015
501,261337
505,242503
507,172724
507,199078
508,33485
508,53776
508,102625
509,140507
510,76595
510,262833
511,244892
513,41064
514,109217
514,173462
515,35789
515,158094
516,196763
516,280611
517,49377
517,58956
518,111118
519,34046
519,172976
520,215977
520,282271
521,64595
521,129345
522,129933
522,152819
522,179949
523,33164
524,95128
526,168027
528,18382
528,124856
528,252658
530,152033
530,180126
530,293219
531,46582
531,120635
531,215115
532,49387
532,119337
532,229516
533,57726
533,89499
533,258574
537,124604
537,128169
537,164688
537,253464
539,9194
539,21987
539,37897
540,242928
541,41599
542,100001
543,60672
543,205026
544,164085
544,166317
544,207259
545,46259
545,273411
547,274892
548,128453
548,276043
550,235852
551,15285
551,188223
551,204522
551,240865
552,32354
552,243458
553,27592
553,69529
555,98104
555,126663
556,190461
556,222756
557,27755
557,187160
558,131069
558,221369
559,103020
562,13842
562,37167
562,58035
562,147565
562,189284
563,89602
563,204498
564,166040
564,208712
564,226344
565,30500
565,84921
566,228167
569,63460
570,72908
572,162396
572,191740
572,278495
576,133507
578,105406
579,72781
579,109830
579,245318
580,154088
580,237064
581,244088
582,85659
582,234224
583,47141
586,48226
587,170417
588,11707
588,15170
589,233347
590,6194
590,141913
590,179793
590,187440
593,55067
595,256311
595,293818
597,39932
598,161655
600,46122
601,296501
602,59156
603,46763
603,99600
603,224912
603,251753
604,15106
604,149642
607,19161
607,25518
607,100423
608,107931
609,41950
610,287812
613,277540
614,58723
614,245002
614,246632
615,259744
615,292935
616,60598
617,250763
618,15188
619,203671
621,18343
621,21457
621,207954
622,195584
623,52063
623,280015
624,10665
624,103481
624,200599
624,273950
625,202760
626,278
626,39226
626,194247
626,243747
628,251077
629,222231
631,159091
634,98746
634,223756
634,293058
636,18085
636,26858
636,44042
636,145370
637,263930
637,279038
638,136305
638,148411
638,156770
638,201438
638,206786
639,95642
639,241465
640,122016
640,186600
640,292411
641,10365
641,169926
645,9671
646,43094
646,49372
648,74918
648,293805
649,73060
649,104373
649,232559
651,73658
651,150080
651,215732
652,281482
653,7068
653,211198
653,252214
654,139787
654,228291
655,55276
656,151049
657,58573
659,116246
660,106709
660,295280
661,191562
663,115579
663,219029
664,73000
666,218970
668,30099
668,211388
669,21456
669,161154
670,9211
670,74292
670,84286
670,184247
672,280194
673,101381
674,117967
676,49142
676,52633
676,53039
677,11530
677,79445
677,84494
677,94603
679,79253
679,194165
680,54661
680,242833
681,36817
681,161305
683,499
683,27767
683,91814
683,216942
685,5794
685,31205
685,97791
685,109893
686,95100
686,209011
686,275173
688,54350
689,266569
689,273913
690,37234
690,193121
691,199024
693,16692
696,198766
696,231508
697,22238
697,173920
698,210283
698,218555
698,218847
700,36243
701,102142
701,233500
702,205232
702,214392
702,258210
704,7430
704,53936
706,101067
706,147253
706,157306
706,291301
707,81092
708,97962
708,290872
709,22047
709,217310
712,100648
712,265558
713,142417
715,73720
716,72189
718,23604
718,140026
719,254780
719,264399
719,267019
721,193545
721,197864
722,179694
723,52992
723,172639
724,16818
724,130024
725,38929
726,196615
726,291020
727,8279
728,163258
729,275420
730,34333
730,147229
730,147997
730,163500
731,153245
731,209195
731,260078
731,278308
732,95736
733,162235
734,59538
734,126140
734,215483
736,124560
736,290954
738,68197
740,54499
740,263361
742,180004
742,279492
744,31475
744,86296
745,6204
745,222173
745,265494
746,218811
747,273370
748,165769
749,104306
749,108478
749,212333
750,3235
750,89415
751,265199
751,266706
752,226429
753,2499
753,12146
753,45664
753,78426
753,87141
753,111176
754,8039
755,18086
755,97932
756,34877
757,1472
757,23982
757,141960
757,215601
758,208210
759,20185
760,120892
760,273508
761,87400
762,67745
762,92434
763,2131
763,16740
764,281778
765,69130
765,134995
765,246611
767,213266
768,35958
768,264234
769,107120
770,78974
770,165355
772,31907
772,114294
773,227863
774,55980
775,218007
777,140499
781,100121
782,179470
783,256500
785,47245
785,224208
786,103176
787,58450
788,47986
788,207725
790,294364
791,120247
794,191563
795,105475
798,18443
801,180244
801,214667
802,120885
803,174707
804,24747
804,60672
805,190461
805,201406
807,12185
807,127779
809,80507
810,118434
810,161682
811,4420
811,158720
811,172385
811,208886
813,106221
813,243392
815,732
815,267078
816,69482
816,73934
817,193848
817,196342
817,232534
818,64314
820,246919
821,86207
822,8607
822,119603
822,254893
823,15368
823,24307
824,207536
825,41137
825,45448
825,123789
825,138207
826,51454
826,276408
828,10541
828,113690
828,142057
829,153648
829,260145
831,85992
831,148566
832,164529
833,147414
833,271203
834,66514
836,64597
836,189140
838,14160
838,38853
838,89841
839,145202
839,190209
840,153234
842,32814
843,231618
844,194357
844,294290
845,121401
846,75785
846,81757
846,115706
846,186094
847,216051
847,263602
849,134062
851,67577
851,112760
851,170341
852,121202
853,225694
854,59506
854,163896
855,44287
855,103448
856,139017
857,16804
858,222631
859,138733
861,147650
862,37167
862,66745
863,117330
863,289451
864,31633
865,133449
866,124526
867,132879
867,234979
868,252351
868,260613
869,290591
870,44732
872,63587
873,134601
874,80628
875,99108
876,254628
877,130206
878,26566
878,59572
878,124088
880,88485
884,46231
884,72934
885,87059
885,235446
887,15415
888,227845
889,12910
889,210283
890,132014
890,173019
891,109242
892,94097
892,156776
892,223175
893,267795
896,111244
896,295215
897,49488
897,139359
897,251482
898,260042
899,182234
900,244276
900,259845
901,113134
901,247080
902,100706
902,103458
903,242007
903,245945
903,268714
904,198605
905,173470
905,189663
906,61003
906,251327
907,97851
908,67000
911,2520
911,92035
912,223671
915,114039
915,205312
915,206626
916,62414
916,68352
918,122446
918,130433
919,49710
919,162298
920,226552
920,252142
920,294880
922,231460
923,54175
923,140207
925,160230
925,227385
927,27655
928,160045
929,50967
930,108949
930,207863
931,13703
931,196937
931,222697
931,257618
933,279942
934,101534
934,148731
934,171597
935,19616
935,159064
936,5029
936,78426
938,13025
940,51903
940,64285
940,186257
941,151420
942,212323
942,280319
943,287857
945,62127
945,151455
948,51288
948,160691
950,119018
951,261247
952,198505
953,46551
953,257059
954,21887
954,27836
954,77320
954,97932
958,240418
959,70031
959,197728
959,220941
960,49679
960,141798
962,79344
963,28083
963,104401
964,10065
966,129650
966,292324
967,26879
968,245134
969,187173
969,245361
970,226626
971,114672
972,17338
973,7865
973,262807
974,27301
975,214392
977,94931
977,161863
977,190261
977,255419
978,217316
978,250449
979,61839
980,141577
980,154896
982,219685
983,11626
983,268201
984,20905
985,148664
985,174002
986,70136
986,77525
987,148555
987,265468
988,48322
988,77684
989,50738
989,61751
989,161888
990,19841
991,238492
992,256696
994,186094
995,293431
996,94116
997,268743
1000,38431
1001,95467
1001,125794
1001,194682
1001,247527
1003,46590
1003,56090
1003,76414
1004,275980
1005,20036
1006,91862
1007,171797
1007,192117
1008,186862
1008,262788
1010,279518
1011,208290
1012,185965
1013,46717
1013,72752
1014,277981
1016,269998
1019,64263
1019,143622
1019,264285
1022,147103
1022,289536
1023,108689
1027,148475
1028,27768
1028,176560
1029,288215
1031,11332
1031,223052
1031,233137
1032,36611
1034,58125
1036,208961
1038,94900
1038,229259
1039,243339
1040,33843
1040,64005
1041,224521
1041,229312
1041,252744
1041,263539
1041,265348
1042,190067
1043,43761
1045,171418
1045,231167
1046,194682
1046,257182
1047,36186
1047,62206
1047,74585
1047,88095
1047,199063
1048,38146
1048,173673
1048,195880
1048,238431
1051,95022
1051,161132
1051,179816
1051,266139
1051,271796
1052,8212
1054,178496
1055,253028
1057,6998
1057,41526
1057,243754
1058,257348
1059,78555
1059,101581
1059,247349
1060,57021
1060,236094
1060,295389
1064,212137
1064,233322
1065,294705
1066,278517
1067,283653
1068,43191
1068,99834
1068,247331
1068,247550
1069,187920
1070,8439
1070,195002
1070,234414
1071,69489
1072,218570
1073,90367
1073,232988
1075,141607
1075,154558
1076,62446
1076,251971
1077,145862
1079,35143
1079,194048
1079,226393
1080,292455
1081,122130
1081,284740
1082,42549
1082,286509
1084,31668
1084,56145
1084,72982
1085,65216
1086,139787
1086,196255
1086,210326
1086,211322
1087,273465
1088,25518
1088,161364
1089,53974
1091,84162
1091,176497
1091,231879
1091,254086
1091,254823
1092,228111
1093,257176
1096,179203
1096,231697
1097,156971
1097,182041
1098,47373
1099,172908
1101,188239
1101,234961
1101,275722
1102,52071
1102,80338
1102,136920
1103,75383
1103,201055
1107,31885
1107,156508
1110,113661
1111,182174
1112,85625
1112,253000
1113,36962
1113,242658
1117,60544
1117,174523
1117,227214
1119,93126
1120,102124
1122,73568
1124,67623
1125,231747
1126,951
1126,40682
1126,178482
1126,180866
1128,43426
1128,147995
1129,21645
1129,145706
1129,222661
1130,76954
1131,7242
1131,248139
1132,185007
1134,177209
1135,78763
1135,105899
1136,66929
1137,58479
1137,91875
1137,196884
1138,59952
1138,60598
1138,197842
1140,140362
1141,106865
1141,276880
1142,197511
1143,272585
1144,9141
1144,182745
1146,172483
1146,188520
1146,244824
1147,34939
1147,243522
1148,111739
1149,20535
1149,233950
1150,15203
1150,168835
1151,8059
1152,143110
1153,28290
1153,121267
1154,47162
1155,51841
1156,145007
1158,289101
1159,95146
1162,215732
1163,39769
1166,155981
1166,215339
1168,145144
1169,73113
1171,163650
1172,209519
1172,294836
1173,216956
1174,12290
1174,102546
1175,36908
1175,145181
1175,233322
1176,116151
1178,138689
1178,290116
1179,275569
1180,221457
1181,94927
1181,259178
1183,64902
1183,160197
1183,254838
1184,16432
1185,62068
1185,148441
1186,143110
1186,293267
1187,170031
1187,171142
1187,205739
1188,208886
1190,119822
1190,157419
1191,292344
1194,142040
1195,115512
1196,24721
1196,28766
1196,229419
1198,112356
1200,18426
1200,130605
1201,120115
1201,251416
1203,75796
1203,94880
1205,101143
1206,65416
1207,110089
1207,191954
1208,8363
1208,106775
1209,46752
1210,275533
1213,186924
1213,215448
1213,261464
1214,30949
1214,95968
1214,221963
1216,160531
1217,204303
1218,7620
1218,47013
1218,229875
1218,293508
1219,1740
1220,192997
1220,261027
1221,39927
1225,147585
1227,57497
1227,145712
1227,260204
1227,262812
1228,194552
1229,67852
1229,109632
1229,218718
1230,272668
1231,181353
1232,214430
1234,224677
1234,260528
1235,124664
1235,238027
1236,156237
1237,94413
1237,154679
1237,210655
1237,264355
1238,71906
1238,143002
1239,125581
1239,198601
1239,200435
1241,72511
1242,22026
1242,102050
1243,39026
1243,257693
1245,126624
1245,162564
1246,115735
1247,14441
1247,247024
1247,292858
1248,114577
1249,138618
1249,190380
1249,265580
1250,48980
1250,148245
1250,186257
1251,33533
1251,194269
1252,172234
1252,265124
1253,52054
1254,165401
1256,34010
1256,59149
1257,147163
1260,106557
1260,232614
1261,115484
1261,163995
1262,155700
1262,244957
1263,33640
1263,57878
1265,105601
1265,161655
1267,123978
1267,128282
1267,177116
1268,180982
1268,219638
1269,78219
1269,185077
1270,48292
1270,84861
1271,187543
1271,289148
1273,44230
1273,148312
1274,273227
1274,273877
1275,153326
1275,226407
1277,197308
1277,220364
1279,63426
1283,47922
1283,122394
1284,61707
1284,110447
1284,151944
1285,52697
1285,61227
1285,71930
1285,129184
1286,38587
1287,218126
1288,12449
1288,246423
1289,90351
1290,56679
1290,119919
1290,290464
1292,154349
1293,291336
1294,39551
1294,186713
1295,173514
1295,257794
1297,107815
1297,153001
1297,256846
1298,59107
1298,138785
1299,145974
1300,42910
1300,125626
1300,149259
1300,178558
1301,117568
1301,164060
1302,43084
1302,116265
1302,196853
1303,19541
1303,264348
1304,288436
1305,146444
1305,188202
1305,245549
1305,277373
1307,224840
1308,81095
1309,63150
1309,157856
1310,135251
1311,36588
1312,61051
1312,193877
1313,77307
1314,23416
1315,137792
1318,120542
1318,160267
1318,264621
1319,28238
1319,184054
1319,291501
1321,32543
1321,182914
1321,265772
1322,142215
1322,282456
1323,222805
1324,177543
1324,228253
1325,221756
1325,230188
1328,62002
1329,46640
1329,177936
1330,265065
1331,179593
1331,196299
1332,62735
1334,9627
1334,60261
1334,208586
1334,251327
1335,42622
1335,109590
1336,208590
1337,66200
1338,2207
1338,110844
1338,198457
1338,293293
1339,233642
1340,41775
1340,193800
1341,110276
1343,129897
1343,265542
1345,193338
1346,21103
1347,126879
1348,57889
1348,245739
1349,25752
1349,84013
1350,131233
1350,195809
1350,207019
1351,161063
1351,288066
1353,71656
1354,19354
1354,57282
1354,73851
1355,50942
1355,78219
1355,292489
1356,243660
1358,85387
1359,197516
1359,253490
1361,158500
1361,192273
1361,210490
1362,169264
1362,179333
1362,292844
1363,17338
1363,45736
1363,235699
1365,227173
1366,137595
1369,38343
1369,89546
1369,186231
1371,158985
1371,291711
1373,147682
1373,195275
1373,204620
1375,10943
1375,26063
1375,204189
1376,275003
1377,182754
1377,235336
1379,46811
1380,7455
1380,169264
1382,187212
1383,96483
1383,103666
1383,144069
1386,192699
1387,77828
1388,48496
1388,256954
1388,262319
1390,12378
1390,234089
1390,255582
1390,291938
1391,116784
1392,232805
1394,10286
1395,216557
1395,252042
1396,115840
1396,144588
1397,42305
1399,8669
1399,50151
1400,109120
1400,137220
1400,185230
1402,116258
1402,244050
1403,18372
1403,84728
1403,149901
1404,11298
1406,28596
1406,33657
1406,192649
1407,161706
1408,169834
1409,147263
1410,234044
1411,161655
1412,128803
1412,192927
1412,193504
1412,210065
1413,142300
1414,164204
1415,179263
1419,38241
1419,69030
1419,205429
1420,53954
1420,273388
1421,19283
1421,253089
1424,236383
1425,112107
1426,54241
1426,81109
1426,273142
1427,154567
1429,124041
1429,233473
1429,266740
1430,163931
1430,276179
1431,199444
1432,68790
1433,18085
1433,236838
1434,89462
1436,26694
1436,65476
1436,239107
1438,14878
1438,196058
1439,264479
1439,286309
1440,182359
1441,117640
1441,223029
1443,43593
1445,77397
1445,121067
1446,61839
1446,133156
1446,174220
1447,257597
1448,100336
1449,100277
1450,55907
1450,216803
1451,98672
1452,160821
1453,121712
1453,232794
1453,239240
1455,218365
1459,36760
1461,68837
1462,9785
1463,286913
1464,229106
1465,166040
1465,196356
1466,54175
1467,51706
1467,128965
1467,272593
1469,48067
1469,148118
1469,208290
1471,171443
1472,91044
1472,109902
1477,93420
1477,196202
1478,118699
1480,45321
1480,173446
1481,31198
1481,116544
1481,132558
1482,228239
1482,233314
1482,274346
1485,214982
1486,110160
1487,185019
1488,141360
1489,14825
1489,27339
1490,200291
1492,1223
1492,94625
1493,158055
1494,103400
1494,175309
1495,50116
1496,138024
1496,255554
1497,140630
1498,21015
1498,87480
1500,16298
1500,32453
1500,242403
1501,67768
1502,170332
1502,244873
1502,290883
1503,164226
1506,273977
1507,93458
1507,228380
1508,78418
1512,87141
1512,108689
1512,285350
1513,226712
1514,11606
1514,111521
1516,72882
1517,40021
1519,174835
1520,226559
1520,248796
1521,71463
1525,132815
1525,209234
1526,60768
1526,217191
1528,112986
1529,84086
1529,196150
1530,30641
1530,243660
1531,231879
1532,17313
1532,269762
1534,66733
1537,1479
1537,170737
1538,65294
1538,168362
1539,9240
1539,193860
1540,15930
1540,60675
1540,64267
1540,122137
1540,172234
1540,200029
1542,13438
1542,76620
1542,242928
1543,7031
1543,294351
1544,196202
1547,108241
1550,186167
1551,10635
1551,11332
1551,15313
1552,10872
1552,94360
1552,107650
1553,148441
1556,84489
1558,7771
1558,162892
1559,208480
1560,205053
1560,220025
1562,132424
1562,197430
1563,76255
1563,190844
1563,212198
1563,260786
1563,292473
1564,243247
1565,97142
1565,221369
1566,248102
1567,56529
1567,68437
1568,204522
1568,225522
1568,241361
1568,256679
1569,24293
1570,8863
1570,80497
1573,192895
1573,271867
1575,57992
1578,11128
1579,152033
1582,32899
1582,147521
1585,157133
1586,198498
1587,20837
1587,127612
1588,4002
1588,240637
1589,255579
1590,34557
1590,94097
1591,202565
1594,28875
1594,191202
1595,85086
1595,256540
1595,269523
1596,282552
1597,17130
1598,156532
1600,46590
1600,215188
1600,221494
1600,251310
1603,234966
1605,25826
1605,96483
1605,252885
1606,205935
1606,235318
1606,293795
1607,17264
1607,204152
1607,272907
1608,17202
1608,155420
1609,31450
1609,207774
1610,14483
1610,93379
1610,237869
1611,228670
1612,52067
1612,163595
1614,11406
1614,34019
1615,12808
1616,105468
1616,264937
1617,101924
1617,230395
1618,43426
1619,1633
1619,38102
1620,63243
1620,285255
1621,36145
1621,177323
1622,217911
1622,280037
1623,67803
1624,45448
1624,104591
1627,50652
1629,281154
1630,228608
1631,9529
1631,14399
1631,59721
1632,275661
1632,292961
1633,80224
1633,103213
1633,103704
1634,192395
1636,265348
1637,65281
1637,75796
1638,37253
1639,174333
1641,73925
1642,49862
1642,259085
1643,43376
1643,222474
1644,192395
1645,56903
1645,90788
1647,102976
1648,110193
1651,50054
1651,50681
1652,106406
1652,174835
1655,108415
1655,272361
1656,159283
1657,19735
1658,128797
1658,179917
1662,19090
1662,142614
1662,162926
1662,195332
1662,230533
1663,40718
1663,134855
1663,237568
1664,44779
1665,247432
1666,38763
1666,196902
1666,222546
1669,25406
1670,146285
1671,176148
1672,32239
1674,131499
1676,9336
1676,132196
1676,256977
1677,2079
1677,112429
1680,227586
1680,285468
1681,120595
1681,150233
1684,23982
1685,203367
1687,182137
1687,236899
1688,274879
1689,58781
1690,25646
1691,63314
1691,109713
1692,206655
1693,154682
1694,50111
1694,118330
1695,98218
1695,106322
1695,162602
1695,165200
1696,167681
1697,12378
1699,12724
1699,61822
1699,84894
1699,225208
1700,194955
1700,241165
1701,287812
1703,265234
1704,163002
1706,136077
1707,127536
1707,220100
1711,110286
1711,114750
1713,49671
1713,268027
1714,159492
1715,178084
1715,189802
1715,230753
1718,41397
1718,48861
1718,290116
1719,85387
1719,130968
1719,285749
1720,312
1720,25406
1720,62643
1720,151122
1720,190483
1721,152756
1721,161071
1721,182621
1722,231352
1723,224011
1723,254823
1725,92260
1725,116504
1725,118669
1726,89275
1726,288436
1727,34420
1727,178722
1727,179988
1728,192923
1729,218914
1731,265726
1732,71758
1732,141763
1733,108689
1734,62143
1735,123589
1736,115039
1736,172038
1736,266493
1737,10632
1737,40228
1737,252484
1737,257824
1738,225306
1741,91973
1742,204666
1742,277740
1743,129760
1743,191016
1744,222631
1746,4516
1746,66464
1747,213788
1747,286467
1750,36077
1750,188812
1751,162457
1751,242198
1752,49153
1754,129156
1754,223152
1757,83514
1758,51571
1758,213718
1759,141692
1761,96860
1761,257112
1762,169100
1763,51390
1763,240596
1764,145898
1765,68229
1766,229640
1766,279123
1766,280616
1766,293729
1767,232201
1768,230395
1770,19411
1770,22195
1772,280840
1773,287029
1776,58567
1776,92554
1776,220848
1777,52661
1779,38552
1779,51873
1779,200751
1779,262005
1780,57578
1781,293750
1783,19711
1783,77363
1784,56529
1785,4159
1789,52356
1790,2473
1792,126534
1793,6225
1793,221333
1794,35149
1795,9281
1795,148085
1796,28083
1796,43212
1796,86433
1797,44476
1797,58956
1797,115863
1798,53469
1798,222137
1799,18001
1802,87014
1802,169912
1803,222917
1804,24716
1804,159670
1804,283547
1804,292657
1806,115512
1808,239400
1808,263329
1808,287212
1809,144503
1811,15188
1812,18580
1812,19891
1812,99016
1812,181895
1814,198983
1814,221498
1815,18784
1816,44960
1817,288456
1818,81675
1818,94230
1818,176472
1819,228767
1820,20366
1820,250939
1821,227055
1822,9560
1822,171439
1825,68504
1825,175502
1827,65559
1828,287502
1829,159193
1830,3717
1831,732
1831,50320
1831,109158
1832,202458
1833,83653
1833,141603
1833,261138
1834,23749
1834,24477
1834,44008
1834,135439
1836,78806
1837,21257
1837,77525
1838,280425
1840,80695
1840,125388
1840,196705
1840,260514
1842,235339
1843,90770
1843,293019
1845,258695
1849,46938
1849,146878
1849,198285
1849,226860
1850,54723
1851,61221
1852,65416
1853,218316
1854,230065
1855,192647
1856,46739
1856,129156
1856,293267
1857,161063
1857,294148
1858,271486
1859,170940
1859,280932
1860,291889
1861,153001
1861,160107
1861,193121
1861,221284
1863,7738
1863,142093
1864,96652
1864,205152
1865,260773
1865,275413
1867,182500
1868,93412
1869,68339
1870,147239
1871,159492
1872,292521
1874,165143
1876,86898
1876,226807
1876,289689
1879,280316
1880,234985
1881,167025
1882,274749
1884,15415
1884,40508
1884,42639
1885,31598
1885,274539
1886,76119
1886,240793
1887,160855
1889,49710
1889,59099
1889,66389
1891,105293
1892,259328
1893,4222
1893,132921
1893,252145
1895,173818
1896,46696
1896,245846
1897,96773
1897,150556
1897,151801
1897,289683
1898,72096
1899,246857
1900,185117
1902,15420
1902,160429
1903,113319
1905,81057
1905,100593
1905,277607
1906,168716
1907,1754
1907,44775
1908,58667
1908,211980
1909,292751
1910,33408
1910,111876
1910,151660
1912,218969
1915,17061
1915,169944
1917,285551
1919,119075
1920,281679
1921,181622
1922,238013
1923,79476
1923,184147
1927,163434
1928,98623
1929,79253
1930,48978
1931,206300
1932,12166
1932,76688
1934,15985
1935,274934
1936,191648
1937,129348
1937,171766
1938,7771
1939,93411
1940,185507
1940,219202
1941,161172
1942,89131
1943,1755
1943,142930
1943,156705
1944,7956
1944,109632
1944,268342
1944,272633
1945,58125
1945,161547
1946,185310
1947,83890
1947,118223
1948,191327
1948,213001
1949,9341
1949,213519
1950,10808
